UserID,avg_login_attempts,std_login_attempts,avg_transaction_count,std_transaction_count,avg_transaction_velocity,std_transaction_velocity,preferred_transaction_type,preferred_location,preferred_hour,unique_locations,unique_ip_subnets,transaction_frequency,fraud_history,fraud_rate,anomaly_score,is_anomalous
USER_3212,2.3333333333333335,0.5773502691896258,7.0,2.6457513110645907,0.7248254805594686,0.5742986558067392,0.0,2.0,10.0,3.0,2.0,3.0,0.0,0.0,0.1321149274229525,0
USER_3213,2.5,1.2909944487358056,5.75,4.193248541803041,1.1135660558063056,0.2760258798020183,1.0,3.0,3.0,4.0,2.0,4.0,1.0,0.25,0.1148943757342678,0
USER_3215,3.0,1.632993161855452,8.25,7.5,1.5434631503712168,1.6382113139565047,0.0,5.0,5.0,3.0,3.0,4.0,1.0,0.25,0.0001775800428622798,0
USER_3216,2.0,1.0,7.0,3.605551275463989,0.6532844227856156,0.39990140594054774,0.0,1.0,6.0,3.0,3.0,3.0,0.0,0.0,0.15460508773034043,0
USER_3217,2.75,1.707825127659933,7.5,4.43471156521669,1.0823132466087533,0.7940101027808171,2.0,3.0,0.0,4.0,4.0,4.0,1.0,0.25,0.06744143851568163,0
USER_3218,2.0,1.0,8.333333333333334,2.8867513459481287,0.8665131177106851,0.47227089735502326,2.0,3.0,7.0,3.0,2.0,3.0,0.0,0.0,0.10422666879158599,0
USER_3219,2.6666666666666665,0.5773502691896258,2.6666666666666665,2.081665999466133,0.705498906567786,0.3321962541950858,0.0,0.0,12.0,3.0,3.0,3.0,0.0,0.0,0.1029654343980051,0
USER_3223,2.6,2.5099800796022267,6.4,4.929503017546495,1.1819166320632057,1.2102355313254114,2.0,0.0,12.0,5.0,3.0,5.0,1.0,0.2,-0.024795672289522286,1
USER_3227,1.75,0.9574271077563381,3.25,0.5,0.9390328398827774,0.5790930879482042,2.0,3.0,7.0,4.0,2.0,4.0,0.0,0.0,0.06403917926522662,0
USER_3237,1.6666666666666667,1.1547005383792517,5.666666666666667,4.041451884327381,0.7985600056912844,0.3532839944676678,0.0,2.0,6.0,3.0,3.0,3.0,0.0,0.0,0.14888446654510523,0
USER_3240,2.0,1.7320508075688772,6.666666666666667,5.033222956847167,1.5004596781273243,1.3015278453446906,0.0,1.0,21.0,3.0,3.0,3.0,1.0,0.3333333333333333,0.04317812345710331,0
USER_3243,2.2,0.8366600265340756,6.2,2.280350850198276,0.9567960218091933,0.4631160169262925,2.0,2.0,19.0,4.0,3.0,5.0,0.0,0.0,0.08103946748044843,0
USER_3249,1.5,0.5773502691896257,5.5,3.696845502136472,0.5453095470158289,0.29872933561000514,1.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,0.10367383781299316,0
USER_3250,1.0,0.0,4.0,3.605551275463989,0.7210312823525578,0.5021479235125644,0.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,0.09748056347643119,0
USER_3255,1.6666666666666667,0.5773502691896257,6.333333333333333,2.0816659994661326,1.0122091082316074,0.6457007281440919,1.0,0.0,9.0,3.0,3.0,3.0,0.0,0.0,0.12367506995237881,0
USER_3257,1.5,0.5773502691896257,6.5,3.3166247903554,0.8360751689520777,0.6098067897833312,0.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.10129041010087503,0
USER_3260,1.3333333333333333,0.5773502691896257,5.666666666666667,4.041451884327381,0.8700518526530402,0.658885290908294,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.11109347136864389,0
USER_3263,2.6666666666666665,1.1547005383792515,8.0,4.58257569495584,1.2616502593778185,0.5928184547509809,1.0,7.0,6.0,3.0,3.0,3.0,1.0,0.3333333333333333,0.08636300450617818,0
USER_3265,1.75,0.5,8.0,1.8257418583505538,0.5852989396437721,0.47997615406221733,0.0,9.0,2.0,3.0,3.0,4.0,0.0,0.0,0.07794191529621469,0
USER_3273,3.0,2.6076809620810595,6.5,3.146426544510455,1.271775983964414,1.2974229217281483,1.0,7.0,4.0,4.0,5.0,6.0,2.0,0.3333333333333333,-0.037178916544228446,1
USER_3274,2.4,0.5477225575051661,4.2,2.6832815729997477,0.9066180366808639,0.42260285315605234,1.0,2.0,11.0,4.0,3.0,5.0,0.0,0.0,0.11519199102689237,0
USER_3276,2.0,0.8944271909999159,5.833333333333333,2.041241452319315,0.8357939732882841,0.4724913660576519,2.0,8.0,3.0,5.0,5.0,6.0,0.0,0.0,-0.0010292835070635498,1
USER_3281,2.6,0.8944271909999159,4.2,3.420526275297414,0.8274901789175626,0.39812602445473677,1.0,9.0,3.0,4.0,4.0,5.0,0.0,0.0,0.060892300534586996,0
USER_3282,1.6666666666666667,1.1547005383792517,9.333333333333334,1.1547005383792517,0.6692789573018353,0.6472146992134803,1.0,2.0,5.0,2.0,1.0,3.0,0.0,0.0,0.024186160203879647,0
USER_3283,1.6666666666666667,1.1547005383792517,6.333333333333333,6.8068592855540455,1.3425219175374545,1.6323949121570673,0.0,3.0,2.0,3.0,3.0,3.0,1.0,0.3333333333333333,0.04965714645102631,0
USER_3284,3.75,1.5,7.25,5.123475382979799,2.201239523407513,1.5362672155773576,0.0,9.0,3.0,3.0,3.0,4.0,2.0,0.5,-0.048726137760746746,1
USER_3285,2.3333333333333335,1.1547005383792515,5.0,4.0,1.0805828960323247,0.6255231062468927,1.0,4.0,5.0,2.0,3.0,3.0,0.0,0.0,0.10473808706989807,0
USER_3286,2.25,0.9574271077563381,7.0,4.08248290463863,0.7544952312156104,0.6171473026213953,2.0,1.0,5.0,4.0,3.0,4.0,0.0,0.0,0.11953874483314242,0
USER_3287,2.3333333333333335,0.816496580927726,4.833333333333333,3.5449494589721118,0.7682022065281364,0.4900006427711112,2.0,9.0,18.0,5.0,4.0,6.0,0.0,0.0,-0.023744048283859454,1
USER_3288,1.3333333333333333,0.5773502691896257,4.0,1.0,1.1236740265766139,0.3582184120763618,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.11021452437955759,0
USER_3295,2.5,1.7320508075688772,8.0,3.1622776601683795,1.8086069027940759,1.9520548695399282,1.0,1.0,5.0,4.0,3.0,4.0,1.0,0.25,-0.01242832185104037,1
USER_3296,1.8,0.8366600265340756,5.0,2.1213203435596424,0.8836627003542231,0.5191409580520127,0.0,9.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0707985724638639,0
USER_3302,3.0,2.9154759474226504,8.6,6.107372593840988,1.2181455124605356,1.2576443267446848,0.0,8.0,7.0,3.0,3.0,5.0,1.0,0.2,-0.011570576173393077,1
USER_3305,2.0,1.1547005383792515,6.0,2.581988897471611,1.1853626064879312,0.49141762585736415,0.0,3.0,15.0,3.0,3.0,4.0,0.0,0.0,0.12813860463994392,0
USER_3306,3.6666666666666665,3.785938897200183,8.333333333333334,6.027713773341708,0.9550383794153835,0.22486514309373717,0.0,5.0,9.0,2.0,3.0,3.0,1.0,0.3333333333333333,-0.008771574378370284,1
USER_3307,2.0,1.0,6.0,1.7320508075688772,0.7992649609301311,0.2161862914970132,0.0,1.0,4.0,3.0,3.0,3.0,0.0,0.0,0.15275808939541813,0
USER_3308,2.6,0.8944271909999161,7.8,5.540758070878027,1.4688134574225615,1.6253037326594506,1.0,4.0,13.0,2.0,4.0,5.0,1.0,0.2,-0.010787470379403974,1
USER_3314,2.0,1.1547005383792515,4.0,2.160246899469287,0.8950570354921816,0.17670479775160958,0.0,4.0,5.0,4.0,3.0,4.0,0.0,0.0,0.1290444610537242,0
USER_3317,2.0,1.0,4.0,2.6457513110645907,0.5942293814305072,0.7143581906706352,0.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.1269999209732947,0
USER_3320,1.6,0.5477225575051661,5.8,2.7748873851023212,0.9699184018293809,0.3538390755456332,0.0,5.0,17.0,4.0,3.0,5.0,0.0,0.0,0.08417332367201474,0
USER_3321,2.6666666666666665,0.5773502691896258,6.666666666666667,1.5275252316519465,0.985708828879357,0.22535819236713267,1.0,6.0,1.0,2.0,1.0,3.0,0.0,0.0,0.041126133740948534,0
USER_3322,2.25,0.9574271077563381,4.75,1.707825127659933,0.9147494609022999,0.5117888388037575,0.0,8.0,1.0,2.0,2.0,4.0,0.0,0.0,0.08422745545427424,0
USER_3325,2.5,0.5773502691896257,5.25,3.8622100754188224,0.5814577831725166,0.36340615514625657,1.0,3.0,19.0,3.0,3.0,4.0,0.0,0.0,0.10091186240940714,0
USER_3327,1.75,0.9574271077563381,4.0,3.366501646120693,0.6450074863073376,0.4509068654642914,2.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0896449607259564,0
USER_3328,2.0,0.7071067811865476,6.0,4.58257569495584,0.5358690960140027,0.42113953984557856,1.0,0.0,3.0,5.0,5.0,5.0,0.0,0.0,0.03510373384013282,0
USER_3329,1.6,0.5477225575051661,6.2,3.3466401061363023,0.8432507143559178,0.46761076957315667,0.0,2.0,0.0,4.0,3.0,5.0,0.0,0.0,0.11495303040951121,0
USER_3332,2.3333333333333335,0.816496580927726,7.833333333333333,2.6394443859772205,0.7077880605932162,0.4566286153014876,0.0,2.0,22.0,4.0,2.0,6.0,0.0,0.0,0.01883524035772821,0
USER_3333,2.25,1.5,7.25,4.856267428111155,1.522386300125693,1.5014439587928594,2.0,0.0,5.0,4.0,4.0,4.0,1.0,0.25,0.006741347341073567,0
USER_3334,2.25,0.5,6.25,1.5,0.6285312509550083,0.5146702551023081,1.0,1.0,4.0,4.0,3.0,4.0,0.0,0.0,0.12416520072485976,0
USER_3335,2.0,1.0,6.666666666666667,1.1547005383792517,0.8470386673070509,0.275271737830169,0.0,1.0,7.0,3.0,3.0,3.0,0.0,0.0,0.14633255087236208,0
USER_3336,2.4,0.5477225575051661,6.4,3.0495901363953815,0.6794612820891492,0.33494036132239174,2.0,1.0,1.0,4.0,3.0,5.0,0.0,0.0,0.09248265738935585,0
USER_3338,2.6666666666666665,0.5773502691896258,6.333333333333333,3.5118845842842465,0.5946340651103715,0.20162265268295174,1.0,1.0,7.0,3.0,3.0,3.0,0.0,0.0,0.1349445468348779,0
USER_3339,2.3333333333333335,1.1547005383792515,4.0,2.6457513110645907,0.8087778162696709,0.6246730742327605,2.0,1.0,7.0,3.0,3.0,3.0,0.0,0.0,0.12636548664230368,0
USER_3342,2.0,1.0,5.4,3.361547262794322,0.9722462662377798,0.4587408012443321,0.0,0.0,22.0,4.0,4.0,5.0,0.0,0.0,0.0709696563755195,0
USER_3344,2.4,0.8944271909999159,8.0,2.0,0.6247368505079736,0.47174419821048763,0.0,7.0,1.0,3.0,3.0,5.0,0.0,0.0,0.07804239625855564,0
USER_3348,1.6666666666666667,1.1547005383792517,5.333333333333333,4.041451884327381,0.8736943167964731,0.5427465690849513,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.1412503085478078,0
USER_3351,2.3333333333333335,0.5773502691896258,7.333333333333333,3.055050463303893,0.936273152259,0.11768583124502656,2.0,6.0,1.0,2.0,2.0,3.0,0.0,0.0,0.07095218216198662,0
USER_3352,2.0,1.0,9.0,1.7320508075688772,0.6704603166957472,0.5600903625409136,0.0,8.0,7.0,2.0,3.0,3.0,0.0,0.0,0.06936066527619078,0
USER_3353,2.3333333333333335,1.1547005383792515,3.3333333333333335,2.5166114784235836,0.7099501367405642,0.10639201291333199,2.0,5.0,13.0,3.0,3.0,3.0,0.0,0.0,0.08703177358260616,0
USER_3357,2.0,0.816496580927726,4.25,2.0615528128088303,0.8479971716614352,0.6508887130501286,0.0,6.0,0.0,2.0,3.0,4.0,0.0,0.0,0.10460395342260359,0
USER_3362,2.25,0.9574271077563381,4.25,1.5,0.8534931181719385,0.6995535820549773,0.0,7.0,2.0,2.0,4.0,4.0,0.0,0.0,0.07928633591919076,0
USER_3372,1.3333333333333333,0.5773502691896257,6.0,4.58257569495584,0.4649443289268948,0.4891460860356531,0.0,5.0,7.0,2.0,3.0,3.0,0.0,0.0,0.09077307662750861,0
USER_3374,2.0,0.7071067811865476,6.0,1.4142135623730951,0.6669496811591493,0.3794572673719483,1.0,1.0,6.0,5.0,5.0,5.0,0.0,0.0,0.045563965268698436,0
USER_3375,2.0,0.0,4.25,3.593976442141304,0.6436676275557067,0.46325528671064026,1.0,8.0,1.0,3.0,3.0,4.0,0.0,0.0,0.07935062208324228,0
USER_3376,2.75,0.5,4.25,2.5,0.8764507355430313,0.3832630306706876,2.0,7.0,7.0,3.0,4.0,4.0,0.0,0.0,0.07868555688318718,0
USER_3379,1.6666666666666667,1.1547005383792517,7.666666666666667,2.0816659994661326,0.8749303048457778,0.38895573018406754,0.0,3.0,1.0,3.0,3.0,3.0,0.0,0.0,0.13916709337573174,0
USER_3381,1.6666666666666667,0.5773502691896257,6.333333333333333,1.1547005383792517,0.7173967059559144,0.40260512405348947,0.0,5.0,9.0,3.0,3.0,3.0,0.0,0.0,0.12485784147619955,0
USER_3382,2.25,0.9574271077563381,7.0,2.449489742783178,0.8447584862607378,0.29774396020460137,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.12600635677720778,0
USER_3390,2.25,0.9574271077563381,7.5,2.6457513110645907,1.0091326481890255,0.1981264648531898,1.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.11737412428783378,0
USER_3393,1.6666666666666667,0.5773502691896257,6.0,4.0,0.7208998314216936,0.5721776179443726,0.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,0.13264570460103686,0
USER_3396,2.3333333333333335,0.5773502691896258,6.0,3.0,0.589637295568136,0.6222223634597649,0.0,3.0,6.0,2.0,2.0,3.0,0.0,0.0,0.1198850437558861,0
USER_3397,1.0,0.0,5.666666666666667,2.516611478423583,0.5087523472313177,0.26410430098132137,0.0,1.0,5.0,3.0,2.0,3.0,0.0,0.0,0.0840438114950528,0
USER_3400,2.25,0.9574271077563381,4.0,1.8257418583505538,0.7981719236394493,0.28084515957386397,2.0,5.0,13.0,3.0,3.0,4.0,0.0,0.0,0.10909573753456259,0
USER_3401,1.75,0.5,5.5,4.654746681256314,0.8602465437364717,0.5564835982093528,0.0,3.0,6.0,4.0,3.0,4.0,0.0,0.0,0.12935027353565304,0
USER_3403,1.4,0.5477225575051661,6.4,1.816590212458495,1.0266895176433086,0.47324521990396706,1.0,9.0,8.0,4.0,4.0,5.0,0.0,0.0,0.05720753428880293,0
USER_3404,4.0,3.605551275463989,7.333333333333333,4.618802153517007,1.8144091667396378,2.0776132235841436,1.0,4.0,0.0,2.0,1.0,3.0,1.0,0.3333333333333333,-0.11055879244171907,1
USER_3405,2.5,2.345207879911715,7.166666666666667,5.84522597225006,1.4378107262097677,1.0616382189322195,2.0,1.0,16.0,5.0,3.0,6.0,1.0,0.16666666666666666,-0.06834943992584308,1
USER_3406,1.3333333333333333,0.5773502691896257,6.333333333333333,2.516611478423583,0.7217973826459159,0.4728740599293491,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.13548481471317514,0
USER_3407,2.5,0.5773502691896257,6.0,2.943920288775949,0.9079808757297465,0.5293102804906227,1.0,3.0,2.0,4.0,4.0,4.0,0.0,0.0,0.13141324115334124,0
USER_3412,2.1666666666666665,0.752772652709081,7.333333333333333,2.1602468994692865,0.7558382417598284,0.4033880973502915,0.0,6.0,20.0,4.0,4.0,6.0,0.0,0.0,0.048256813501183604,0
USER_3416,2.0,1.0954451150103321,6.833333333333333,0.752772652709081,0.6781832300217135,0.3365547264053433,1.0,5.0,2.0,5.0,4.0,6.0,0.0,0.0,0.03413712284247239,0
USER_3419,3.25,3.304037933599835,10.75,6.3966136874651625,1.1048339402982386,1.112605703023295,0.0,5.0,4.0,3.0,4.0,4.0,1.0,0.25,-0.023397874071315883,1
USER_3424,4.0,1.7320508075688772,6.333333333333333,2.516611478423583,1.0941762940769835,0.2180982765185371,1.0,2.0,17.0,2.0,3.0,3.0,1.0,0.3333333333333333,0.02513683113342302,0
USER_3427,1.6666666666666667,0.5773502691896257,4.666666666666667,4.725815626252609,0.640398058399303,0.35011768693007406,1.0,3.0,5.0,3.0,2.0,3.0,0.0,0.0,0.11382190384606,0
USER_3429,2.25,0.9574271077563381,5.25,4.349329450233296,0.9595650984415083,0.5856300033341063,0.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.12499123797721662,0
USER_3435,1.3333333333333333,0.5773502691896257,5.666666666666667,3.214550253664318,0.8354734409099885,0.33115411544955853,0.0,5.0,2.0,3.0,1.0,3.0,0.0,0.0,0.07024572638585935,0
USER_3436,2.0,0.0,3.0,2.6457513110645907,0.7945598830339485,0.5523590316383493,0.0,5.0,6.0,2.0,2.0,3.0,0.0,0.0,0.08112054933584373,0
USER_3438,2.0,1.0,7.0,3.4641016151377544,1.040658297699008,0.07919208120158919,2.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.10317535893675323,0
USER_3441,2.75,0.9574271077563381,9.0,7.874007874011811,1.4713999385944252,1.4253318467385654,0.0,0.0,6.0,3.0,3.0,4.0,1.0,0.25,0.025707020995108687,0
USER_3444,2.0,0.816496580927726,6.5,3.0,0.8882399350281556,0.3178547949625601,1.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,0.14106206091260648,0
USER_3445,2.3333333333333335,0.5773502691896258,5.0,3.605551275463989,0.578709462982205,0.30558772527171063,2.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,0.08871896655463746,0
USER_3448,3.25,1.2583057392117916,7.5,3.872983346207417,0.7648394760633321,0.38018921471756845,0.0,9.0,3.0,3.0,3.0,4.0,1.0,0.25,0.06307199933810448,0
USER_3449,2.25,0.9574271077563381,3.5,3.3166247903554,0.8880303640790085,0.5542850828910951,1.0,7.0,2.0,3.0,3.0,4.0,0.0,0.0,0.11646306979255594,0
USER_3456,2.3333333333333335,0.5773502691896258,6.0,2.6457513110645907,0.6987328999516954,0.6851506990176377,0.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.14302547134586374,0
USER_3458,1.0,0.0,6.0,4.0,1.0829114567634848,0.47158591628962404,2.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.04373935641146265,0
USER_3462,2.0,1.0,7.333333333333333,2.8867513459481287,1.0654191892546663,0.3116450802905184,0.0,2.0,10.0,3.0,2.0,3.0,0.0,0.0,0.13390319864344064,0
USER_3463,2.0,1.0,4.2,1.9235384061671346,0.8426787438015774,0.4870949024059688,2.0,4.0,16.0,4.0,5.0,5.0,0.0,0.0,0.03753608893417226,0
USER_3465,2.6666666666666665,0.5773502691896258,5.666666666666667,4.163331998932266,0.8922455569331834,0.5003987422577505,0.0,6.0,8.0,2.0,2.0,3.0,0.0,0.0,0.10183926603641785,0
USER_3467,2.5,1.0,7.0,1.4142135623730951,0.5327395895463601,0.1574260987583648,2.0,2.0,1.0,2.0,3.0,4.0,0.0,0.0,0.07758282172394426,0
USER_3468,1.3333333333333333,0.5163977794943223,4.0,2.9664793948382653,0.9297638010366547,0.33292505377407083,2.0,2.0,3.0,3.0,3.0,6.0,0.0,0.0,0.04730349665189071,0
USER_3470,3.6666666666666665,3.785938897200183,8.0,4.0,0.987997879337542,0.8942903319778801,0.0,4.0,0.0,2.0,2.0,3.0,1.0,0.3333333333333333,-0.010725538233175347,1
USER_3471,1.6666666666666667,1.1547005383792517,7.333333333333333,4.618802153517007,1.299060163607739,0.19131542269508106,0.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,0.10177534203848537,0
USER_3472,2.6666666666666665,0.5773502691896258,6.666666666666667,4.041451884327381,0.8944301839640213,0.6169822383494644,1.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,0.09376504478933717,0
USER_3477,2.0,1.0,8.0,1.7320508075688772,0.7236259197464093,0.3892846130283354,0.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.11269170172995913,0
USER_3478,1.75,0.9574271077563381,6.0,1.632993161855452,0.8692230594086509,0.5625468043930236,2.0,6.0,5.0,3.0,3.0,4.0,0.0,0.0,0.11405488345422432,0
USER_3480,4.0,1.7320508075688772,7.333333333333333,1.5275252316519465,1.8736528957429794,1.710685320469674,1.0,0.0,21.0,3.0,3.0,3.0,1.0,0.3333333333333333,-0.036893106150162835,1
USER_3483,1.3333333333333333,0.5773502691896257,6.666666666666667,3.055050463303893,0.9835767747720877,0.5927750464946621,2.0,6.0,6.0,2.0,2.0,3.0,0.0,0.0,0.07048841977520343,0
USER_3487,2.0,1.0,4.333333333333333,3.055050463303893,0.9244679039988407,0.5948992761811476,0.0,0.0,16.0,3.0,2.0,3.0,0.0,0.0,0.10701894193368428,0
USER_3491,1.5,1.0,3.5,1.7320508075688772,0.8072297546400932,0.6172818619831058,2.0,2.0,7.0,4.0,3.0,4.0,0.0,0.0,0.09925905407567481,0
USER_3493,2.5,1.0,6.25,3.5,0.6669118479059004,0.4214909826050659,0.0,0.0,3.0,4.0,3.0,4.0,0.0,0.0,0.13567603616411067,0
USER_3494,2.0,0.8944271909999159,4.666666666666667,1.505545305418162,0.6172737683209765,0.3989513589664615,0.0,5.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0735328862781871,0
USER_3497,1.5,0.5773502691896257,5.25,2.753785273643051,0.8836486128778129,0.34318524061769984,0.0,3.0,21.0,3.0,3.0,4.0,0.0,0.0,0.09762028641344744,0
USER_3502,2.6666666666666665,0.5773502691896258,4.0,4.358898943540674,0.5075115229380082,0.3773316380694608,0.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,0.09072819258605846,0
USER_3503,2.3333333333333335,0.5773502691896258,7.666666666666667,1.1547005383792517,0.7853670400134991,0.5233810325847478,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.10995867745522753,0
USER_3504,2.0,1.0,5.333333333333333,3.7859388972001824,0.9645054743964319,0.3215617063421519,0.0,1.0,12.0,3.0,3.0,3.0,0.0,0.0,0.14515796126791974,0
USER_3505,2.0,1.0,5.0,1.0,0.8830783353696571,0.5569755946781467,1.0,1.0,20.0,3.0,2.0,3.0,0.0,0.0,0.0717294603547774,0
USER_3511,1.6,0.8944271909999159,6.0,3.3166247903554,0.9756777045627324,0.3197510379061787,0.0,5.0,7.0,4.0,4.0,5.0,0.0,0.0,0.10558647515136682,0
USER_3512,2.25,0.5,6.25,4.112987559751022,0.7807809817024545,0.509550214659406,0.0,1.0,9.0,2.0,3.0,4.0,0.0,0.0,0.11612831531704854,0
USER_3513,2.0,0.816496580927726,5.5,2.3804761428476167,0.6451294581605757,0.3981743735443408,1.0,0.0,9.0,4.0,3.0,4.0,0.0,0.0,0.13297341590093342,0
USER_3515,2.3333333333333335,1.1547005383792515,5.333333333333333,0.5773502691896258,0.769127400506957,0.48286048118385577,0.0,3.0,6.0,2.0,2.0,3.0,0.0,0.0,0.10554323268314797,0
USER_3516,3.25,3.304037933599835,9.25,7.455423082115014,1.2201184026431753,0.8433260959020066,0.0,4.0,2.0,3.0,4.0,4.0,1.0,0.25,-0.012920391935723474,1
USER_3517,2.0,0.816496580927726,3.25,1.8929694486000912,0.7963418788278691,0.49234501746423825,2.0,0.0,9.0,4.0,2.0,4.0,0.0,0.0,0.07577705903475407,0
USER_3521,1.6666666666666667,1.1547005383792517,4.666666666666667,3.055050463303893,0.984063581505421,0.13214986142772275,2.0,0.0,9.0,3.0,2.0,3.0,0.0,0.0,0.0900765984004942,0
USER_3523,3.25,3.2015621187164243,6.75,3.304037933599835,0.5883451308026217,0.3486234514353792,1.0,2.0,6.0,3.0,2.0,4.0,1.0,0.25,0.0402929578149977,0
USER_3526,2.0,0.0,4.666666666666667,4.725815626252609,0.3978954618033157,0.22391258777120687,1.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0963462969918546,0
USER_3527,1.6666666666666667,1.1547005383792517,3.6666666666666665,1.5275252316519465,0.7521636268103319,0.47225118191743404,0.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,0.1091195935733596,0
USER_3529,2.0,0.0,4.333333333333333,0.5773502691896258,0.7385349896135144,0.6048153579561246,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.10185286641268726,0
USER_3532,2.0,1.0,5.666666666666667,4.163331998932266,0.5782237805644533,0.7068988043059459,0.0,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.13265089869618624,0
USER_3533,1.0,0.0,4.5,3.696845502136472,1.0364141974683718,0.2970599903427944,1.0,2.0,7.0,4.0,3.0,4.0,0.0,0.0,0.08128980257363594,0
USER_3534,2.3333333333333335,2.3094010767585034,7.0,2.6457513110645907,1.952704048680939,2.2353510420805747,0.0,4.0,2.0,3.0,2.0,3.0,1.0,0.3333333333333333,-0.018844789443343224,1
USER_3536,3.6666666666666665,1.1547005383792515,6.333333333333333,1.5275252316519465,0.609244306744805,0.30118596661009306,2.0,6.0,1.0,2.0,3.0,3.0,1.0,0.3333333333333333,0.05886164400369137,0
USER_3539,2.4,0.5477225575051661,6.0,2.8284271247461903,0.683349073905728,0.3801865086145247,1.0,1.0,23.0,4.0,4.0,5.0,0.0,0.0,0.0644840800447003,0
USER_3547,2.0,1.0,6.666666666666667,1.5275252316519465,0.25024024105697634,0.12125252947345486,1.0,5.0,2.0,3.0,2.0,3.0,0.0,0.0,0.08432697934573308,0
USER_3549,1.6666666666666667,1.1547005383792517,8.0,3.4641016151377544,0.7733924290460584,0.3742024434669108,0.0,0.0,6.0,3.0,3.0,3.0,0.0,0.0,0.1342972579116971,0
USER_3551,1.25,0.5,1.5,0.5773502691896257,0.630394603256865,0.560235867687213,1.0,9.0,9.0,3.0,3.0,4.0,0.0,0.0,0.012049374053984763,0
USER_3553,1.6,0.5477225575051661,4.0,1.4142135623730951,0.5815369962662313,0.33142966760088294,0.0,2.0,3.0,5.0,4.0,5.0,0.0,0.0,0.0613813014598506,0
USER_3558,2.6666666666666665,0.5773502691896258,3.6666666666666665,1.5275252316519465,1.0186830090314798,0.578474927978826,2.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.07271902658569118,0
USER_3560,2.3333333333333335,0.5773502691896258,6.333333333333333,3.0550504633038935,1.0226357183131978,0.06922185143119731,0.0,0.0,7.0,3.0,3.0,3.0,0.0,0.0,0.13420761994872654,0
USER_3566,2.0,1.0,5.0,2.0,0.6870280976114836,0.021641356196652393,2.0,3.0,6.0,3.0,3.0,3.0,0.0,0.0,0.11813844767093418,0
USER_3567,3.0,2.6457513110645907,10.666666666666666,3.055050463303893,1.2448012352580515,0.21398228117980625,1.0,0.0,0.0,3.0,3.0,3.0,1.0,0.3333333333333333,0.025801731581708842,0
USER_3574,1.8,0.8366600265340756,5.0,2.6457513110645907,0.5952279795455905,0.40551225986749245,1.0,8.0,8.0,4.0,3.0,5.0,0.0,0.0,0.08481102239729499,0
USER_3576,2.0,0.816496580927726,4.5,2.886751345948129,0.975758306663979,0.2323993509725203,2.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,0.09157363419197667,0
USER_3580,2.25,0.9574271077563381,6.75,0.9574271077563381,0.8343586727892464,0.29053756640684236,0.0,4.0,0.0,4.0,3.0,4.0,0.0,0.0,0.11267809831144854,0
USER_3581,2.3333333333333335,0.5773502691896258,4.0,2.6457513110645907,1.1331279531971006,0.06030261786211058,0.0,2.0,13.0,2.0,3.0,3.0,0.0,0.0,0.09413028483118935,0
USER_3586,1.0,0.0,8.0,0.0,0.582026052108546,0.4750494477474328,1.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.03715533300280055,0
USER_3587,3.4,2.701851217221259,10.0,5.787918451395113,1.333765469453682,1.5087994534278233,0.0,8.0,1.0,4.0,4.0,5.0,1.0,0.2,-0.041819446979180275,1
USER_3589,2.3333333333333335,0.5773502691896258,4.666666666666667,2.516611478423583,0.5413287462058302,0.38754481976420363,1.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0,0.11368106389740085,0
