userId,transactionId,transactionType,loginAttempts,transactionCount,transactionVelocity,location,timestamp,lastTransactionTime,lastTransaction,utility,ipAddress,fraud
USER_8617,TXN_001968,Credit Card,1,7,0.12585226685053036,Delhi,2025-08-08T05:59:19.899460,38,Shopping,Payment,192.168.110.82,0
USER_6868,TXN_001969,Credit Card,2,4,0.2587576582828722,Kolkata,2025-08-08T05:59:19.899460,19,Shopping,Payment,192.168.239.64,0
USER_1050,TXN_001970,Credit Card,2,8,0.8375240863983111,Chennai,2025-08-08T05:59:19.899460,15,Shopping,Payment,192.168.196.70,0
USER_1079,TXN_001971,Debit Card,1,5,0.13503514218941326,Mumbai,2025-08-08T05:59:19.899460,27,Shopping,Payment,192.168.180.22,0
USER_6030,TXN_001972,UPI,1,2,0.1913572647750083,Kolkata,2025-08-08T05:59:19.899460,14,Shopping,Payment,192.168.201.202,0
USER_3552,TXN_001973,Debit Card,1,1,0.771580227546964,Chennai,2025-08-08T05:59:19.899460,13,Shopping,Payment,192.168.210.131,0
USER_4680,TXN_001974,Credit Card,2,8,0.7224478389305412,Mumbai,2025-08-08T05:59:19.899460,12,Shopping,Payment,192.168.86.205,0
USER_6693,TXN_001975,UPI,1,9,0.7378435525023269,Kolkata,2025-08-08T05:59:19.899460,23,Shopping,Payment,192.168.30.171,0
USER_5394,TXN_001976,Credit Card,1,7,1.3735309602527628,Mumbai,2025-08-08T05:59:19.899460,5,Shopping,Payment,192.168.134.115,0
USER_5723,TXN_001977,Debit Card,2,3,0.18633269023036578,Chennai,2025-08-08T05:59:19.899460,40,Shopping,Payment,192.168.141.167,0
USER_4855,TXN_001978,Debit Card,1,4,0.5693469699804635,Chennai,2025-08-08T05:59:19.899460,12,Shopping,Payment,192.168.16.53,0
USER_2187,TXN_001979,Debit Card,2,8,0.778820064436022,Mumbai,2025-08-08T05:59:19.899460,5,Shopping,Payment,192.168.209.177,0
USER_1118,TXN_001980,UPI,1,4,1.0822390898594356,Bangalore,2025-08-08T05:59:19.899460,31,Shopping,Payment,192.168.250.195,0
USER_5591,TXN_001981,UPI,2,1,1.0062486627886051,Kolkata,2025-08-08T05:59:19.900504,34,Shopping,Payment,192.168.225.54,0
USER_5290,TXN_001982,UPI,1,9,1.1218236176996972,Delhi,2025-08-08T05:59:19.900504,21,Shopping,Payment,192.168.41.200,0
USER_2205,TXN_001983,Credit Card,1,5,1.0568338407894704,Mumbai,2025-08-08T05:59:19.900504,28,Shopping,Payment,192.168.223.209,0
USER_7421,TXN_001984,Credit Card,2,5,1.066295087379255,Delhi,2025-08-08T05:59:19.900504,35,Shopping,Payment,192.168.236.208,0
USER_9774,TXN_001985,Debit Card,1,7,0.6878705667778546,Mumbai,2025-08-08T05:59:19.900504,21,Shopping,Payment,192.168.26.249,0
USER_4603,TXN_001986,UPI,2,8,0.934903661507115,Mumbai,2025-08-08T05:59:19.900504,25,Shopping,Payment,192.168.245.4,0
USER_2166,TXN_001987,Debit Card,1,7,0.20548176460241102,Bangalore,2025-08-08T05:59:19.900504,32,Shopping,Payment,192.168.9.78,0
USER_2362,TXN_001988,Debit Card,2,2,0.32417953625849627,Kolkata,2025-08-08T05:59:19.900504,24,Shopping,Payment,192.168.102.140,0
USER_3524,TXN_001989,Debit Card,2,1,0.3871312552130539,Delhi,2025-08-08T05:59:19.900504,34,Shopping,Payment,192.168.176.161,0
USER_6277,TXN_001990,Credit Card,2,4,1.4199276831854715,Delhi,2025-08-08T05:59:19.900504,29,Shopping,Payment,192.168.151.162,0
USER_9800,TXN_001991,Credit Card,1,4,1.1304756202759054,Kolkata,2025-08-08T05:59:19.900504,44,Shopping,Payment,192.168.216.246,0
USER_6924,TXN_001992,UPI,2,7,0.8161117106718943,Kolkata,2025-08-08T05:59:19.900504,46,Shopping,Payment,192.168.202.214,0
USER_5603,TXN_001993,UPI,2,9,1.3725971921219358,Delhi,2025-08-08T05:59:19.900504,13,Shopping,Payment,192.168.195.158,0
USER_6714,TXN_001994,UPI,1,1,1.4420033803811014,Chennai,2025-08-08T05:59:19.900504,33,Shopping,Payment,192.168.81.197,0
USER_7307,TXN_001995,Debit Card,1,4,1.197477332822127,Kolkata,2025-08-08T05:59:19.900504,6,Shopping,Payment,192.168.24.111,0
USER_4941,TXN_001996,Debit Card,2,2,0.8044865381049494,Bangalore,2025-08-08T05:59:19.900504,28,Shopping,Payment,192.168.168.169,0
USER_4333,TXN_001997,UPI,1,5,1.0400953380454463,Delhi,2025-08-08T05:59:19.900504,21,Shopping,Payment,192.168.84.193,0
USER_7023,TXN_001998,Debit Card,2,2,0.993171128350503,Chennai,2025-08-08T05:59:19.900504,37,Shopping,Payment,192.168.13.166,0
USER_4261,TXN_001999,UPI,2,5,0.8467703252036893,Bangalore,2025-08-08T05:59:19.900504,4,Shopping,Payment,192.168.225.111,0
USER_7295,TXN_002000,UPI,2,1,0.9167458185174009,Bangalore,2025-08-08T05:59:19.900504,40,Shopping,Payment,192.168.28.43,0
USER_5773,TXN_002001,Credit Card,1,6,0.3489176739913482,Chennai,2025-08-08T05:59:19.900504,10,Shopping,Payment,192.168.54.226,0
USER_7421,TXN_002002,Credit Card,2,4,0.21662361635651495,Bangalore,2025-08-08T05:59:19.900504,23,Shopping,Payment,192.168.78.160,0
USER_2746,TXN_002003,Debit Card,1,1,0.3844240537098925,Mumbai,2025-08-08T05:59:19.900504,19,Shopping,Payment,192.168.164.243,0
USER_8310,TXN_002004,Credit Card,2,1,1.0893627918447608,Mumbai,2025-08-08T05:59:19.900504,41,Shopping,Payment,192.168.238.239,0
USER_7097,TXN_002005,Debit Card,2,8,0.5396110953829163,Delhi,2025-08-08T05:59:19.900504,30,Shopping,Payment,192.168.196.32,0
USER_8612,TXN_002006,UPI,1,4,1.0561183724754624,Mumbai,2025-08-08T05:59:19.900504,38,Shopping,Payment,192.168.8.177,0
USER_1160,TXN_002007,Credit Card,1,3,0.848523393448719,Bangalore,2025-08-08T05:59:19.900504,35,Shopping,Payment,192.168.17.170,0
USER_4157,TXN_002008,UPI,1,9,0.3006340507858549,Mumbai,2025-08-08T05:59:19.900504,7,Shopping,Payment,192.168.148.171,0
USER_9758,TXN_002009,UPI,2,5,0.17322808091664954,Bangalore,2025-08-08T05:59:19.900504,36,Shopping,Payment,192.168.8.242,0
USER_2602,TXN_002010,UPI,4,8,0.5578589035263875,Bangalore,2025-08-08T05:59:19.900504,7,Shopping,Payment,192.168.88.197,1
USER_3321,TXN_002011,Debit Card,2,1,0.9648367008749971,Mumbai,2025-08-08T05:59:19.900504,33,Shopping,Payment,192.168.225.199,0
USER_5694,TXN_002012,Credit Card,2,7,0.41466228911416403,Chennai,2025-08-08T05:59:19.900504,34,Shopping,Payment,192.168.88.146,0
USER_1420,TXN_002013,Credit Card,1,9,0.7578458712580154,Chennai,2025-08-08T05:59:19.900504,30,Shopping,Payment,192.168.84.254,0
USER_6061,TXN_002014,UPI,2,8,0.9479453110424408,Bangalore,2025-08-08T05:59:19.900504,6,Shopping,Payment,192.168.118.26,0
USER_5442,TXN_002015,Credit Card,2,7,0.137370422021596,Bangalore,2025-08-08T05:59:19.900504,15,Shopping,Payment,192.168.231.45,0
USER_1025,TXN_002016,UPI,1,3,0.836645448937428,Chennai,2025-08-08T05:59:19.900504,23,Shopping,Payment,192.168.164.113,0
USER_8589,TXN_002017,Debit Card,2,1,1.3646774191895126,Delhi,2025-08-08T05:59:19.900504,22,Shopping,Payment,192.168.29.60,0
USER_5980,TXN_002018,Credit Card,2,5,0.8966652048511438,Bangalore,2025-08-08T05:59:19.900504,4,Shopping,Payment,192.168.58.238,0
USER_8859,TXN_002019,Debit Card,2,3,0.3899588629694216,Mumbai,2025-08-08T05:59:19.900504,8,Shopping,Payment,192.168.160.183,0
USER_7061,TXN_002020,Debit Card,2,8,0.6071450328753891,Kolkata,2025-08-08T05:59:19.900504,21,Shopping,Payment,192.168.111.224,0
USER_8181,TXN_002021,UPI,2,2,0.26025039236436176,Mumbai,2025-08-08T05:59:19.900504,14,Shopping,Payment,192.168.217.48,0
USER_4255,TXN_002022,Credit Card,1,6,0.18349256451212628,Delhi,2025-08-08T05:59:19.900504,31,Shopping,Payment,192.168.37.70,0
USER_9956,TXN_002023,Debit Card,1,9,1.0527767867022746,Mumbai,2025-08-08T05:59:19.900504,17,Shopping,Payment,192.168.225.183,0
USER_8838,TXN_002024,Debit Card,2,2,0.27600087089854664,Bangalore,2025-08-08T05:59:19.900504,45,Shopping,Payment,192.168.147.205,0
USER_1561,TXN_002025,Credit Card,2,3,0.3369466364200523,Chennai,2025-08-08T05:59:19.900504,4,Shopping,Payment,192.168.56.39,0
USER_3681,TXN_002026,UPI,2,5,0.8331777407798326,Chennai,2025-08-08T05:59:19.900504,32,Shopping,Payment,192.168.88.25,0
USER_3322,TXN_002027,UPI,2,9,0.39439590977820105,Kolkata,2025-08-08T05:59:19.900504,18,Shopping,Payment,192.168.103.129,0
USER_3430,TXN_002028,Credit Card,2,6,1.2525494437513427,Mumbai,2025-08-08T05:59:19.900504,25,Shopping,Payment,192.168.131.158,0
USER_8715,TXN_002029,UPI,2,8,0.9916585610316724,Chennai,2025-08-08T05:59:19.900504,39,Shopping,Payment,192.168.235.159,0
USER_3211,TXN_002030,Credit Card,1,9,1.4931330596584536,Bangalore,2025-08-08T05:59:19.900504,3,Shopping,Payment,192.168.89.89,0
USER_8818,TXN_002031,UPI,1,5,1.2284734722614072,Delhi,2025-08-08T05:59:19.900504,31,Shopping,Payment,192.168.223.36,0
USER_1787,TXN_002032,Credit Card,2,9,1.4898144674310791,Delhi,2025-08-08T05:59:19.900504,24,Shopping,Payment,192.168.140.60,0
USER_9781,TXN_002033,Debit Card,2,3,0.6922733520088207,Bangalore,2025-08-08T05:59:19.900504,32,Shopping,Payment,192.168.119.53,0
USER_6331,TXN_002034,Debit Card,1,9,1.210217358277158,Kolkata,2025-08-08T05:59:19.900504,45,Shopping,Payment,192.168.179.226,0
USER_2824,TXN_002035,UPI,1,7,0.36493264356334754,Chennai,2025-08-08T05:59:19.900504,26,Shopping,Payment,192.168.240.209,0
USER_5275,TXN_002036,UPI,2,5,0.37536100777760595,Mumbai,2025-08-08T05:59:19.900504,29,Shopping,Payment,192.168.181.174,0
USER_6434,TXN_002037,Debit Card,1,3,0.2797213579455933,Kolkata,2025-08-08T05:59:19.900504,20,Shopping,Payment,192.168.84.133,0
USER_4754,TXN_002038,Debit Card,1,6,0.10077585841935549,Bangalore,2025-08-08T05:59:19.900504,22,Shopping,Payment,192.168.79.139,0
USER_4960,TXN_002039,Debit Card,1,2,1.0108047075530846,Mumbai,2025-08-08T05:59:19.900504,10,Shopping,Payment,192.168.149.58,0
USER_4178,TXN_002040,UPI,1,1,0.8510025555052889,Kolkata,2025-08-08T05:59:19.900504,1,Shopping,Payment,192.168.149.62,0
USER_9008,TXN_002041,Credit Card,1,6,0.6495060442141349,Mumbai,2025-08-08T05:59:19.900504,10,Shopping,Payment,192.168.63.143,0
USER_3844,TXN_002042,Debit Card,1,9,0.5458039125082339,Chennai,2025-08-08T05:59:19.900504,25,Shopping,Payment,192.168.41.193,0
USER_7084,TXN_002043,Credit Card,2,2,0.7080743923076084,Delhi,2025-08-08T05:59:19.900504,2,Shopping,Payment,192.168.208.157,0
USER_4490,TXN_002044,UPI,2,1,0.5045760659385194,Chennai,2025-08-08T05:59:19.900504,25,Shopping,Payment,192.168.161.78,0
USER_6912,TXN_002045,UPI,1,4,0.6175614958319211,Chennai,2025-08-08T05:59:19.900504,31,Shopping,Payment,192.168.211.18,0
USER_5486,TXN_002046,Debit Card,1,9,0.48778540554209293,Delhi,2025-08-08T05:59:19.900504,25,Shopping,Payment,192.168.209.181,0
USER_5936,TXN_002047,Debit Card,2,2,1.2686331366877546,Bangalore,2025-08-08T05:59:19.900504,16,Shopping,Payment,192.168.217.216,0
USER_3923,TXN_002048,UPI,2,6,0.14377992884617435,Chennai,2025-08-08T05:59:19.900504,42,Shopping,Payment,192.168.142.245,0
USER_9294,TXN_002049,UPI,2,3,0.9795592313340059,Mumbai,2025-08-08T05:59:19.900504,42,Shopping,Payment,192.168.38.246,0
USER_8595,TXN_002050,Debit Card,2,6,0.936761841920901,Delhi,2025-08-08T05:59:19.900504,46,Shopping,Payment,192.168.79.252,0
USER_1803,TXN_002051,Credit Card,1,1,1.2803539392069636,Mumbai,2025-08-08T05:59:19.900504,34,Shopping,Payment,192.168.239.70,0
USER_7834,TXN_002052,Credit Card,2,3,0.9741606824610282,Kolkata,2025-08-08T05:59:19.900504,15,Shopping,Payment,192.168.144.185,0
USER_3450,TXN_002053,Credit Card,2,3,0.40490740001733094,Bangalore,2025-08-08T05:59:19.900504,41,Shopping,Payment,192.168.161.28,0
USER_1975,TXN_002054,Credit Card,1,6,1.0177814763842883,Bangalore,2025-08-08T05:59:19.900504,12,Shopping,Payment,192.168.150.104,0
USER_2428,TXN_002055,Credit Card,1,8,0.5470456570969814,Delhi,2025-08-08T05:59:19.900504,18,Shopping,Payment,192.168.175.244,0
USER_9265,TXN_002056,Credit Card,1,3,1.0582286678484758,Bangalore,2025-08-08T05:59:19.900504,33,Shopping,Payment,192.168.2.75,0
USER_6350,TXN_002057,UPI,2,1,0.7113892199652891,Delhi,2025-08-08T05:59:19.900504,11,Shopping,Payment,192.168.128.166,0
USER_8654,TXN_002058,UPI,1,5,0.8782199385041133,Bangalore,2025-08-08T05:59:19.900504,3,Shopping,Payment,192.168.55.143,0
USER_7697,TXN_002059,Debit Card,2,2,1.2076235619260955,Mumbai,2025-08-08T05:59:19.900504,30,Shopping,Payment,192.168.205.39,0
USER_3273,TXN_002060,UPI,2,8,1.029594424443451,Delhi,2025-08-08T05:59:19.900504,14,Shopping,Payment,192.168.81.49,0
USER_8126,TXN_002061,Credit Card,1,5,0.7234474655132526,Mumbai,2025-08-08T05:59:19.900504,16,Shopping,Payment,192.168.144.251,0
USER_5023,TXN_002062,Credit Card,6,19,3.6205771057842533,Kolkata,2025-08-08T05:59:19.900504,41,Shopping,Payment,192.168.98.118,1
USER_3377,TXN_002063,Debit Card,1,8,0.43309382714297684,Mumbai,2025-08-08T05:59:19.900504,33,Shopping,Payment,192.168.6.167,0
USER_9648,TXN_002064,Credit Card,1,4,1.0839853900475889,Mumbai,2025-08-08T05:59:19.900504,40,Shopping,Payment,192.168.247.44,0
USER_1814,TXN_002065,Credit Card,2,7,0.612675563110688,Mumbai,2025-08-08T05:59:19.900504,17,Shopping,Payment,192.168.16.119,0
USER_7772,TXN_002066,Debit Card,2,6,1.0138128153779424,Delhi,2025-08-08T05:59:19.900504,34,Shopping,Payment,192.168.51.52,0
USER_9667,TXN_002067,UPI,1,9,0.7843182388577373,Mumbai,2025-08-08T05:59:19.909646,2,Shopping,Payment,192.168.8.106,0
USER_6239,TXN_002068,Debit Card,1,8,1.061971528503728,Mumbai,2025-08-08T05:59:19.909646,13,Shopping,Payment,192.168.137.223,0
USER_3621,TXN_002069,UPI,1,8,0.3712763128477161,Kolkata,2025-08-08T05:59:19.909646,45,Shopping,Payment,192.168.53.237,0
USER_7200,TXN_002070,Debit Card,1,3,1.4140404421126185,Delhi,2025-08-08T05:59:19.909646,29,Shopping,Payment,192.168.232.146,0
USER_2046,TXN_002071,Debit Card,1,9,1.3138442382873574,Mumbai,2025-08-08T05:59:19.910208,25,Shopping,Payment,192.168.239.9,0
USER_4288,TXN_002072,UPI,6,9,4.961367707917115,Mumbai,2025-08-08T05:59:19.910208,8,Shopping,Payment,192.168.67.53,1
USER_6090,TXN_002073,Credit Card,2,5,1.2165917735483307,Bangalore,2025-08-08T05:59:19.910208,22,Shopping,Payment,192.168.70.47,0
USER_8087,TXN_002074,Credit Card,2,5,0.387607949740559,Chennai,2025-08-08T05:59:19.910208,5,Shopping,Payment,192.168.64.7,0
USER_5182,TXN_002075,UPI,1,9,1.0010873033674688,Delhi,2025-08-08T05:59:19.910208,16,Shopping,Payment,192.168.232.186,0
USER_2440,TXN_002076,Debit Card,1,1,1.3554519104582905,Chennai,2025-08-08T05:59:19.910208,13,Shopping,Payment,192.168.133.188,0
USER_3036,TXN_002077,UPI,2,9,0.47409018745919673,Delhi,2025-08-08T05:59:19.910208,4,Shopping,Payment,192.168.195.153,0
USER_8629,TXN_002078,Credit Card,2,7,0.8987739969299611,Kolkata,2025-08-08T05:59:19.910208,3,Shopping,Payment,192.168.227.13,0
USER_2472,TXN_002079,UPI,1,2,1.4191656431219855,Mumbai,2025-08-08T05:59:19.910208,37,Shopping,Payment,192.168.234.89,0
USER_4680,TXN_002080,Credit Card,2,8,0.2060355034150422,Delhi,2025-08-08T05:59:19.911735,23,Shopping,Payment,192.168.44.251,0
USER_1909,TXN_002081,Credit Card,1,9,0.2600125535993369,Bangalore,2025-08-08T05:59:19.911735,44,Shopping,Payment,192.168.89.1,0
USER_8706,TXN_002082,Debit Card,2,3,1.4532609891699,Delhi,2025-08-08T05:59:19.911735,16,Shopping,Payment,192.168.141.176,0
USER_2847,TXN_002083,Debit Card,1,9,0.7677268726653486,Chennai,2025-08-08T05:59:19.911735,21,Shopping,Payment,192.168.183.248,0
USER_3216,TXN_002084,Credit Card,2,2,0.5324112814170209,Bangalore,2025-08-08T05:59:19.911735,27,Shopping,Payment,192.168.5.199,0
USER_1178,TXN_002085,Credit Card,2,4,1.3975042963601971,Bangalore,2025-08-08T05:59:19.911735,35,Shopping,Payment,192.168.165.112,0
USER_1714,TXN_002086,Debit Card,1,3,1.3372884414920212,Kolkata,2025-08-08T05:59:19.911735,4,Shopping,Payment,192.168.185.54,0
USER_2828,TXN_002087,Credit Card,2,4,0.9868024761565503,Bangalore,2025-08-08T05:59:19.911735,42,Shopping,Payment,192.168.1.23,0
USER_1495,TXN_002088,Credit Card,2,2,0.6820486735450322,Mumbai,2025-08-08T05:59:19.911735,47,Shopping,Payment,192.168.115.39,0
USER_9756,TXN_002089,Credit Card,1,1,0.431858112486152,Bangalore,2025-08-08T05:59:19.911735,18,Shopping,Payment,192.168.238.123,0
USER_5854,TXN_002090,Credit Card,3,15,1.8548923120934615,Bangalore,2025-08-08T05:59:19.911735,22,Shopping,Payment,192.168.200.56,1
USER_8855,TXN_002091,UPI,2,2,0.9712079261726981,Bangalore,2025-08-08T05:59:19.911735,42,Shopping,Payment,192.168.51.244,0
USER_6565,TXN_002092,Credit Card,1,9,0.6242298285538087,Bangalore,2025-08-08T05:59:19.911735,8,Shopping,Payment,192.168.153.110,0
USER_6492,TXN_002093,UPI,1,6,1.4801254918130236,Kolkata,2025-08-08T05:59:19.911735,3,Shopping,Payment,192.168.184.248,0
USER_2058,TXN_002094,Debit Card,1,1,1.0551209746072174,Chennai,2025-08-08T05:59:19.911735,24,Shopping,Payment,192.168.70.234,0
USER_8450,TXN_002095,Debit Card,1,6,0.9706364260369063,Mumbai,2025-08-08T05:59:19.911735,21,Shopping,Payment,192.168.187.115,0
USER_7713,TXN_002096,UPI,2,6,1.4137827858736867,Mumbai,2025-08-08T05:59:19.911735,6,Shopping,Payment,192.168.19.86,0
USER_8034,TXN_002097,Credit Card,2,9,0.14869897320222766,Chennai,2025-08-08T05:59:19.911735,46,Shopping,Payment,192.168.132.120,0
USER_7716,TXN_002098,Credit Card,2,4,0.6063671358203541,Delhi,2025-08-08T05:59:19.911735,43,Shopping,Payment,192.168.10.94,0
USER_5504,TXN_002099,UPI,1,9,0.47932646476518637,Chennai,2025-08-08T05:59:19.911735,17,Shopping,Payment,192.168.3.239,0
USER_1931,TXN_002100,Debit Card,4,9,2.116281145454402,Bangalore,2025-08-08T05:59:19.911735,10,Shopping,Payment,192.168.185.114,1
USER_8509,TXN_002101,Credit Card,2,2,0.6994092187892929,Delhi,2025-08-08T05:59:19.911735,30,Shopping,Payment,192.168.100.111,0
USER_9973,TXN_002102,UPI,1,5,1.2715548521641977,Bangalore,2025-08-08T05:59:19.911735,15,Shopping,Payment,192.168.216.177,0
USER_9547,TXN_002103,UPI,1,8,0.6378242563294743,Mumbai,2025-08-08T05:59:19.911735,3,Shopping,Payment,192.168.164.217,0
USER_7922,TXN_002104,UPI,2,7,0.24981494164618923,Delhi,2025-08-08T05:59:19.911735,24,Shopping,Payment,192.168.145.48,0
USER_4781,TXN_002105,UPI,2,5,0.871072016921014,Chennai,2025-08-08T05:59:19.911735,15,Shopping,Payment,192.168.90.97,0
USER_8709,TXN_002106,UPI,1,3,1.3835526088327883,Kolkata,2025-08-08T05:59:19.911735,16,Shopping,Payment,192.168.240.226,0
USER_9152,TXN_002107,UPI,1,9,0.4507644825035795,Delhi,2025-08-08T05:59:19.911735,35,Shopping,Payment,192.168.81.87,0
USER_1184,TXN_002108,Debit Card,1,9,0.32005546025172293,Bangalore,2025-08-08T05:59:19.911735,8,Shopping,Payment,192.168.187.2,0
USER_2394,TXN_002109,Credit Card,1,4,0.7915649836273723,Delhi,2025-08-08T05:59:19.911735,41,Shopping,Payment,192.168.150.6,0
USER_2054,TXN_002110,Debit Card,1,9,0.5358196819466124,Chennai,2025-08-08T05:59:19.911735,18,Shopping,Payment,192.168.45.111,0
USER_9843,TXN_002111,Credit Card,1,6,1.0954318046431417,Mumbai,2025-08-08T05:59:19.911735,27,Shopping,Payment,192.168.234.211,0
USER_2944,TXN_002112,Debit Card,2,6,1.3063491806723095,Kolkata,2025-08-08T05:59:19.911735,44,Shopping,Payment,192.168.123.164,0
USER_8587,TXN_002113,Credit Card,1,6,0.20214380947813676,Kolkata,2025-08-08T05:59:19.911735,4,Shopping,Payment,192.168.74.244,0
USER_1679,TXN_002114,UPI,1,3,0.8917446276936806,Bangalore,2025-08-08T05:59:19.911735,17,Shopping,Payment,192.168.125.87,0
USER_1690,TXN_002115,Debit Card,1,8,0.5748318274592542,Mumbai,2025-08-08T05:59:19.911735,3,Shopping,Payment,192.168.126.235,0
USER_8216,TXN_002116,Debit Card,1,1,1.0269782883959484,Mumbai,2025-08-08T05:59:19.911735,31,Shopping,Payment,192.168.68.226,0
USER_6320,TXN_002117,Credit Card,2,3,1.4110389464971473,Bangalore,2025-08-08T05:59:19.911735,42,Shopping,Payment,192.168.108.206,0
USER_4411,TXN_002118,Debit Card,2,2,1.3954592754098292,Delhi,2025-08-08T05:59:19.911735,32,Shopping,Payment,192.168.6.251,0
USER_1125,TXN_002119,Debit Card,2,6,0.7430849198582778,Delhi,2025-08-08T05:59:19.914773,16,Shopping,Payment,192.168.180.26,0
USER_1812,TXN_002120,Credit Card,2,1,1.2163225762842684,Chennai,2025-08-08T05:59:19.914773,1,Shopping,Payment,192.168.123.116,0
USER_9460,TXN_002121,Credit Card,2,1,1.4074138557918476,Bangalore,2025-08-08T05:59:19.914773,46,Shopping,Payment,192.168.24.142,0
USER_6684,TXN_002122,Debit Card,2,8,0.6340566895913656,Bangalore,2025-08-08T05:59:19.914773,28,Shopping,Payment,192.168.106.26,0
USER_3439,TXN_002123,Debit Card,2,1,0.9760771811147424,Mumbai,2025-08-08T05:59:19.914773,28,Shopping,Payment,192.168.33.50,0
USER_7018,TXN_002124,Debit Card,1,7,0.9060501169284347,Kolkata,2025-08-08T05:59:19.914773,36,Shopping,Payment,192.168.65.134,0
USER_5652,TXN_002125,UPI,2,8,0.6934010518369803,Kolkata,2025-08-08T05:59:19.914773,37,Shopping,Payment,192.168.109.96,0
USER_2314,TXN_002126,UPI,1,4,1.3437091559217698,Bangalore,2025-08-08T05:59:19.914773,17,Shopping,Payment,192.168.201.221,0
USER_6736,TXN_002127,Credit Card,6,16,1.6349827697076742,Bangalore,2025-08-08T05:59:19.914773,28,Shopping,Payment,192.168.240.227,1
USER_9524,TXN_002128,UPI,2,6,0.46314825038919816,Delhi,2025-08-08T05:59:19.914773,38,Shopping,Payment,192.168.166.182,0
USER_5973,TXN_002129,Credit Card,1,5,0.49371210819012423,Chennai,2025-08-08T05:59:19.914773,3,Shopping,Payment,192.168.210.154,0
USER_4777,TXN_002130,Debit Card,2,9,0.8777102932578638,Delhi,2025-08-08T05:59:19.914773,42,Shopping,Payment,192.168.162.94,0
USER_5587,TXN_002131,Credit Card,2,7,0.4706212943985424,Delhi,2025-08-08T05:59:19.914773,27,Shopping,Payment,192.168.240.59,0
USER_7671,TXN_002132,Debit Card,2,6,0.8161211905165149,Delhi,2025-08-08T05:59:19.914773,37,Shopping,Payment,192.168.72.134,0
USER_1149,TXN_002133,Debit Card,2,1,1.020459916398615,Kolkata,2025-08-08T05:59:19.914773,23,Shopping,Payment,192.168.177.189,0
USER_9607,TXN_002134,UPI,2,7,0.5475739613327506,Kolkata,2025-08-08T05:59:19.914773,14,Shopping,Payment,192.168.144.3,0
USER_7749,TXN_002135,Debit Card,2,7,0.9017388164675693,Bangalore,2025-08-08T05:59:19.914773,37,Shopping,Payment,192.168.71.131,0
USER_1542,TXN_002136,Debit Card,2,5,1.4643455751273244,Kolkata,2025-08-08T05:59:19.914773,2,Shopping,Payment,192.168.159.47,0
USER_4571,TXN_002137,Debit Card,1,3,0.5691739733747146,Delhi,2025-08-08T05:59:19.914773,46,Shopping,Payment,192.168.1.96,0
USER_2128,TXN_002138,Credit Card,2,6,0.785355358931816,Delhi,2025-08-08T05:59:19.914773,40,Shopping,Payment,192.168.56.134,0
USER_3737,TXN_002139,Debit Card,1,6,0.328855113348788,Kolkata,2025-08-08T05:59:19.914773,24,Shopping,Payment,192.168.54.34,0
USER_5207,TXN_002140,Credit Card,2,4,1.233826981053997,Delhi,2025-08-08T05:59:19.914773,28,Shopping,Payment,192.168.231.34,0
USER_3302,TXN_002141,Debit Card,1,9,0.1521256468823125,Bangalore,2025-08-08T05:59:19.914773,19,Shopping,Payment,192.168.187.11,0
USER_8971,TXN_002142,Debit Card,2,6,0.5785696422654035,Delhi,2025-08-08T05:59:19.914773,1,Shopping,Payment,192.168.104.65,0
USER_5476,TXN_002143,Credit Card,1,2,0.1342505838625068,Mumbai,2025-08-08T05:59:19.914773,32,Shopping,Payment,192.168.33.200,0
USER_4505,TXN_002144,Credit Card,1,9,0.9800952859489948,Delhi,2025-08-08T05:59:19.914773,6,Shopping,Payment,192.168.31.151,0
USER_8538,TXN_002145,UPI,1,2,0.9689952092303283,Bangalore,2025-08-08T05:59:19.914773,44,Shopping,Payment,192.168.101.187,0
USER_9567,TXN_002146,Debit Card,1,5,0.19774282207978672,Mumbai,2025-08-08T05:59:19.914773,12,Shopping,Payment,192.168.10.187,0
USER_7212,TXN_002147,UPI,1,5,0.9007757594816176,Kolkata,2025-08-08T05:59:19.914773,6,Shopping,Payment,192.168.53.210,0
USER_4625,TXN_002148,UPI,1,8,0.8583340223886983,Delhi,2025-08-08T05:59:19.914773,28,Shopping,Payment,192.168.155.83,0
USER_1794,TXN_002149,UPI,2,4,0.8390238910453873,Chennai,2025-08-08T05:59:19.914773,29,Shopping,Payment,192.168.207.30,0
USER_3032,TXN_002150,Credit Card,1,5,0.5596371829594492,Delhi,2025-08-08T05:59:19.914773,27,Shopping,Payment,192.168.51.136,0
USER_9246,TXN_002151,UPI,2,8,0.7536910485892012,Chennai,2025-08-08T05:59:19.914773,45,Shopping,Payment,192.168.245.209,0
USER_2263,TXN_002152,Credit Card,1,6,1.3685506398066234,Chennai,2025-08-08T05:59:19.914773,4,Shopping,Payment,192.168.232.20,0
USER_3028,TXN_002153,Debit Card,2,7,1.1449217447092954,Bangalore,2025-08-08T05:59:19.914773,24,Shopping,Payment,192.168.13.157,0
USER_9026,TXN_002154,UPI,1,7,0.30802239866996306,Mumbai,2025-08-08T05:59:19.914773,14,Shopping,Payment,192.168.99.109,0
USER_8572,TXN_002155,UPI,2,8,0.2863421540380597,Delhi,2025-08-08T05:59:19.914773,30,Shopping,Payment,192.168.9.121,0
